ENGINE,SIZE,MODEL,PREFIX,QUERY,BROKEN,TIME_AVG,TIME_STD,CPU_MAX_AVG,CPU_MAX_STD,CPU_AVG_AVG,CPU_AVG_STD,RSS_MAX_AVG,RSS_MAX_STD,RSS_AVG_AVG,RSS_AVG_STD
virtuoso,1k,seq,virtuoso-1k-seq.seq,12,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fuseki_mem,1k,prop_number,fuseki_mem-1k-prop_number.prop_number,3,0,37.5,4.45533388199,29.57,0.374299345444,29.543,0.357939939096,3065366.0,21208.4181966,3060791.62667,21345.1026856
fuseki_mem,1k,prop_number,fuseki_mem-1k-prop_number.prop_number,10,0,33.5,3.7483329628,28.45,0.287228132327,28.4305,0.311532101075,3143790.8,33533.2473608,3136116.85429,31241.7021921
fuseki_mem,1k,prop_number,fuseki_mem-1k-prop_number.prop_number,11,0,37.0,2.52982212813,27.28,0.26,27.2561666667,0.280669883196,3312988.4,56104.2643784,3299740.32,56703.2519574
fuseki_mem,1k,prop_number,fuseki_mem-1k-prop_number.prop_number,12,0,19.4,2.76405499222,26.22,0.324961536185,26.2125,0.328490867453,3436724.0,18309.0041237,3432381.2,18319.0997985
fuseki,2k,sop,fuseki-2k-sop.sop,3,0,11979.3,77.0896231668,70.11,3.17157689486,69.304210937,3.35974837638,766600.0,30755.2776609,748639.754595,31783.3670005
fuseki,2k,sop,fuseki-2k-sop.sop,10,0,9073.8,37.0561735747,76.84,1.12623265802,76.4720102376,1.15055248258,692202.0,19702.3108695,681816.1738,22089.3673793
fuseki,2k,sop,fuseki-2k-sop.sop,11,0,11927.7,83.4949699084,80.56,0.977957054272,80.2400157805,1.01370158035,775058.0,27323.4146182,762056.905918,32611.2097276
fuseki,2k,sop,fuseki-2k-sop.sop,12,0,3275.8,2100.58167182,81.96,0.142828568571,81.8631980683,0.125803118431,792717.2,3674.76455844,790679.544971,3108.55624733
virtuoso,10k,sop,virtuoso-10k-sop.sop,3,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
virtuoso,10k,sop,virtuoso-10k-sop.sop,10,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
virtuoso,10k,sop,virtuoso-10k-sop.sop,11,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
virtuoso,10k,sop,virtuoso-10k-sop.sop,12,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
virtuoso,2k,list,virtuoso-2k-list.list,3,0,172856.1,1348.92990552,89.97,2.84044010674,89.3527681541,3.23271324178,5997342.4,410680.870716,5923258.42789,414567.41191
virtuoso,2k,list,virtuoso-2k-list.list,10,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
virtuoso,2k,list,virtuoso-2k-list.list,11,0,165626.5,9802.39068034,96.4,0.282842712475,96.3163700927,0.284639601236,8552564.8,143625.76817,8523574.33184,170792.640029
virtuoso,2k,list,virtuoso-2k-list.list,12,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fuseki,1k,sop,fuseki-1k-sop.sop,3,0,2981.9,15.0495847119,54.42,2.42478865058,53.4643656406,2.56483712662,820768.0,32599.453296,814508.309804,33788.3922493
fuseki,1k,sop,fuseki-1k-sop.sop,10,0,2298.8,20.8508992612,59.33,0.761642960973,58.8679205068,0.793838909735,852885.2,5319.61142942,851295.802108,5821.55069871
fuseki,1k,sop,fuseki-1k-sop.sop,11,0,2952.3,24.1745734192,62.29,0.871148666991,61.8365144435,0.902541209451,807313.2,16514.2076092,804939.303582,15331.8996887
fuseki,1k,sop,fuseki-1k-sop.sop,12,0,1027.7,458.832660128,63.19,0.301496268634,62.97911817,0.276875137302,789172.0,3903.86311235,788481.753704,3455.71771536
fuseki,500k,list,fuseki-500k-list.list,3,0,1569.3,174.541141282,3.98,1.03614670776,3.76752088626,1.10707655906,686323.6,88222.4782504,659168.483054,117747.168709
fuseki,500k,list,fuseki-500k-list.list,10,0,1274.1,82.3303710668,7.73,0.784920378128,7.56180442247,0.844118577217,692778.0,8419.53751699,690975.951019,8114.50123303
fuseki,500k,list,fuseki-500k-list.list,11,0,1600.7,7.33552997404,10.39,0.775177399051,10.2397858843,0.775786008375,664559.6,8660.91255238,663264.733447,8562.92789598
fuseki,500k,list,fuseki-500k-list.list,12,0,620.2,7.24982758416,12.19,0.262488094968,12.1314709486,0.26248951764,656939.6,4249.42027105,655865.956102,3941.93926794
blazegraph,3k,uri,blazegraph-3k-uri.uri,3,0,67.8,9.57914401186,13.87,0.5692978131,13.7826587302,0.584959563704,304096.8,3318.40916103,303679.594444,3102.00432437
blazegraph,3k,uri,blazegraph-3k-uri.uri,10,0,91325.3,1864.43128326,84.97,4.72145104814,83.9831020301,5.2219497251,1846459.6,463598.518363,1687527.29067,418766.823129
blazegraph,3k,uri,blazegraph-3k-uri.uri,11,0,40.1,7.18957578721,90.54,0.162480768093,90.5333333333,0.173205080757,1272430.4,19.2,1272419.1619,22.5413422148
blazegraph,3k,uri,blazegraph-3k-uri.uri,12,0,66.5,9.74935895329,89.97,0.167630546142,89.9553571429,0.168539645914,1273149.2,297.660477726,1273107.80286,302.272490245
blazegraph,2k,uri,blazegraph-2k-uri.uri,3,0,55.2,7.75628777187,11.78,0.411825205639,11.6636865079,0.433900292098,299644.8,4057.93910255,299419.40254,4129.94221456
blazegraph,2k,uri,blazegraph-2k-uri.uri,10,0,30298.6,450.506204175,62.74,8.5229337672,60.977482221,9.30250332288,3464928.0,451292.298645,3374991.70119,443835.451566
blazegraph,2k,uri,blazegraph-2k-uri.uri,11,0,43.5,5.90338885726,73.0,0.346410161514,72.9856666667,0.357093358475,2671084.0,170.992397492,2671056.2,123.827137575
blazegraph,2k,uri,blazegraph-2k-uri.uri,12,0,60.7,8.8323269867,71.85,0.287228132327,71.8433333333,0.298161030318,2671720.8,119.2751441,2671694.88889,110.641362569
fuseki_mem,2k,uri,fuseki_mem-2k-uri.uri,3,0,44.5,2.72946881279,34.93,0.357910603363,34.9085238095,0.361434434359,3687705.6,14559.8907908,3684273.37333,14738.3566112
fuseki_mem,2k,uri,fuseki_mem-2k-uri.uri,10,0,1991.2,67.5792867675,36.66,1.09745159347,36.3444183945,1.15270996455,3928096.4,170394.744928,3899900.26747,181960.648885
fuseki_mem,2k,uri,fuseki_mem-2k-uri.uri,11,0,26.3,4.02616442784,37.49,0.385875627631,37.4765,0.381405623975,4137910.0,12649.4406833,4135507.2,11609.1132423
fuseki_mem,2k,uri,fuseki_mem-2k-uri.uri,12,0,25.8,3.96988664826,36.16,0.402988833592,36.149,0.392439804301,4187553.2,14723.4475365,4183762.56667,14805.7009164
fuseki,2k,uri,fuseki-2k-uri.uri,3,0,37.1,4.82597140481,35.65,0.632850693292,35.642,0.624144214104,1051303.2,14802.5387877,1047939.86,14506.5521547
fuseki,2k,uri,fuseki-2k-uri.uri,10,0,3217.5,31.636213427,40.68,2.75092711645,40.0274403772,2.82820570292,1205104.8,96836.2208895,1174655.57841,105257.809199
fuseki,2k,uri,fuseki-2k-uri.uri,11,0,26.8,2.99332590942,43.33,0.611637147335,43.3225,0.605025825895,1240102.4,11513.0520992,1237488.08,9655.50862138
fuseki,2k,uri,fuseki-2k-uri.uri,12,0,41.2,5.41848687366,41.17,0.598414572015,41.153,0.586754633556,1271061.6,12885.4019976,1267858.78667,12508.9998046
fuseki,5k,list,fuseki-5k-list.list,3,0,172377.9,573.020497016,88.03,1.30234404057,87.7648779741,1.35960349747,4312917.6,602851.357396,4189995.54208,739813.259171
fuseki,5k,list,fuseki-5k-list.list,10,0,126124.0,222.959189091,90.95,0.518169856321,90.8422381178,0.534800972791,4686777.2,1802.82360757,4686394.51086,1621.88495485
fuseki,5k,list,fuseki-5k-list.list,11,0,171575.9,1032.50156901,92.7,0.481663783152,92.605630499,0.476850504895,4689992.0,1135.4956627,4689990.72978,1134.57908711
fuseki,5k,list,fuseki-5k-list.list,12,0,66100.3,135.86025909,93.62,0.124899959968,93.5843183685,0.118586856435,4690642.8,694.794473208,4690399.57352,676.530905575
virtuoso,2k,seq,virtuoso-2k-seq.seq,3,0,41.2,2.92574776767,5.58,0.0748331477355,5.56495238095,0.0709645882755,4501340.0,0.0,4501304.8,105.6
virtuoso,2k,seq,virtuoso-2k-seq.seq,10,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
virtuoso,2k,seq,virtuoso-2k-seq.seq,11,0,19.6,3.90384425919,5.06,0.0916515138991,5.06,0.0916515138991,4519397.6,3283.2,4519397.6,3283.2
virtuoso,2k,seq,virtuoso-2k-seq.seq,12,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fuseki,1k,seq,fuseki-1k-seq.seq,3,0,31.9,7.50266619276,13.54,0.233238075794,13.498,0.220093162093,462886.4,14891.0531206,459298.5,14816.3720424
fuseki,1k,seq,fuseki-1k-seq.seq,10,0,48.1,6.47224845011,15.99,1.48421696527,15.9395714286,1.4960341898,415307.2,63741.6066017,404023.942857,50970.0812678
fuseki,1k,seq,fuseki-1k-seq.seq,11,0,21.9,2.62488094968,15.62,0.423792402008,15.6008333333,0.429250800815,409046.0,11099.5031601,406015.646667,11248.070648
fuseki,1k,seq,fuseki-1k-seq.seq,12,0,28.1,3.9102429592,14.45,0.287228132327,14.433,0.302788705205,455548.8,14678.6408962,451608.82,14702.9914421
fuseki_mem,10k,prop_number,fuseki_mem-10k-prop_number.prop_number,3,0,214.5,21.1671915945,19.21,0.0538516480713,19.1701853408,0.0391676285081,3653210.4,43604.7128535,3638387.27613,27335.0176657
fuseki_mem,10k,prop_number,fuseki_mem-10k-prop_number.prop_number,10,0,116.0,4.9193495505,19.15,0.067082039325,19.1315769231,0.0739599383802,3674061.2,8360.99937567,3671765.21342,7582.64140481
