ENGINE,SIZE,MODEL,PREFIX,QUERY,BROKEN,TIME_AVG,TIME_STD,CPU_MAX_AVG,CPU_MAX_STD,CPU_AVG_AVG,CPU_AVG_STD,RSS_MAX_AVG,RSS_MAX_STD,RSS_AVG_AVG,RSS_AVG_STD
blazegraph,10k,prop_number,blazegraph-10k-prop_number.prop_number,1,0,28.4,3.16859590355,0.3,0.0,0.3,0.0,308127.2,3.91918358845,308123.8,10.5242576935
blazegraph,10k,prop_number,blazegraph-10k-prop_number.prop_number,2,0,27.6,2.00997512422,0.3,0.0,0.3,0.0,308260.0,130.96564435,308237.36,123.231190857
blazegraph,10k,prop_number,blazegraph-10k-prop_number.prop_number,11,0,24.8,2.74954541697,0.3,0.0,0.3,0.0,308534.8,63.1455461612,308526.3,69.5903010484
blazegraph,1k,seq,blazegraph-1k-seq.seq,2,0,28.8,6.06300255649,5.86,0.162480768093,5.847,0.161743624295,271588.4,199.771469434,271560.56,192.806830677
blazegraph,1k,seq,blazegraph-1k-seq.seq,11,0,30.2,2.92574776767,5.33,0.141774468788,5.3175,0.134652330095,272139.6,198.8,272112.2,190.753055021
fuseki,500k,seq,fuseki-500k-seq.seq,2,0,20.8,12.2539789456,24.76,0.300665927567,24.7483333333,0.304453061516,2016895.2,5137.81893025,2015225.00476,4092.90361715
fuseki,500k,seq,fuseki-500k-seq.seq,11,0,16.9,2.38537208838,23.63,0.316385840391,23.63,0.316385840391,2051276.8,14565.4597236,2047963.56667,14837.9768889
virtuoso,1k,seq,virtuoso-1k-seq.seq,2,0,11.5,4.20119030752,9.22,0.0979795897113,9.22,0.0979795897113,4900241.6,1228.8,4900241.6,1228.8
virtuoso,1k,seq,virtuoso-1k-seq.seq,11,0,15.6,15.1934196282,8.88,0.0979795897113,8.88,0.0979795897113,4904601.6,1228.8,4904578.5,1238.4165091
fuseki_mem,1k,prop_number,fuseki_mem-1k-prop_number.prop_number,1,0,19.6,2.87054001888,0.5,0.0,0.5,0.0,3867976.8,7735.70150407,3866128.26,7223.67433709
fuseki_mem,1k,prop_number,fuseki_mem-1k-prop_number.prop_number,2,0,18.2,1.77763888346,0.5,0.0,0.5,0.0,3896230.0,9367.85145057,3894025.9,8954.5517861
fuseki_mem,1k,prop_number,fuseki_mem-1k-prop_number.prop_number,11,0,18.4,2.28910462845,0.5,0.0,0.5,0.0,3929550.4,11171.9489007,3927110.6,10603.4936903
fuseki,1k,seq,fuseki-1k-seq.seq,2,0,15.4,1.62480768093,22.73,0.260959767014,22.73,0.260959767014,2103042.0,13460.8085641,2099745.4,13367.4139257
