ENGINE,SIZE,MODEL,PREFIX,QUERY,BROKEN,TIME_AVG,TIME_STD,CPU_MAX_AVG,CPU_MAX_STD,CPU_AVG_AVG,CPU_AVG_STD,RSS_MAX_AVG,RSS_MAX_STD,RSS_AVG_AVG,RSS_AVG_STD
virtuoso,1k,prop_number,virtuoso-1k-prop_number.prop_number,3,0,26.5,14.2495613968,47.46,0.162480768093,47.46,0.162480768093,8075136.0,11607.86492,8074982.4,11832.0691276
virtuoso,1k,prop_number,virtuoso-1k-prop_number.prop_number,4,0,21.3,3.0347981811,46.91,0.157797338381,46.91,0.157797338381,8116176.0,11607.86492,8116176.0,11607.86492
virtuoso,1k,prop_number,virtuoso-1k-prop_number.prop_number,5,0,18.7,4.94064773081,46.35,0.15,46.35,0.15,8157216.0,11607.86492,8157216.0,11607.86492
virtuoso,1k,prop_number,virtuoso-1k-prop_number.prop_number,6,0,14.0,1.41421356237,45.81,0.157797338381,45.81,0.157797338381,8198256.0,11607.86492,8198256.0,11607.86492
virtuoso,1k,prop_number,virtuoso-1k-prop_number.prop_number,7,0,11.7,0.781024967591,45.3,0.141421356237,45.3,0.141421356237,8239296.0,11607.86492,8239296.0,11607.86492
virtuoso,1k,prop_number,virtuoso-1k-prop_number.prop_number,8,0,14.0,1.48323969742,44.8,0.141421356237,44.8,0.141421356237,8283879.2,13336.4214451,8283866.2,13355.6668557
virtuoso,1k,prop_number,virtuoso-1k-prop_number.prop_number,9,0,14.5,2.57875939165,44.3,0.141421356237,44.295,0.149080515159,8325740.0,12312.0,8325740.0,12312.0
virtuoso,500k,prop_number,virtuoso-500k-prop_number.prop_number,1,0,13.9,3.08058436015,65.1,0.0,65.1,0.0,9473368.0,0.0,9473368.0,0.0
virtuoso,500k,prop_number,virtuoso-500k-prop_number.prop_number,2,0,13.3,2.60959767014,65.1,0.0,65.1,0.0,9473368.0,0.0,9473368.0,0.0
virtuoso,500k,prop_number,virtuoso-500k-prop_number.prop_number,3,0,20.2,7.74338427304,65.1,0.0,65.1,0.0,9473368.0,0.0,9473368.0,0.0
virtuoso,500k,prop_number,virtuoso-500k-prop_number.prop_number,4,0,16.4,2.24499443206,65.1,0.0,65.1,0.0,9473368.0,0.0,9473368.0,0.0
virtuoso,500k,prop_number,virtuoso-500k-prop_number.prop_number,5,0,25.8,29.1437814979,65.1,0.0,64.4167287754,0.360471847182,9511924.0,72.0,9453932.76762,22296.734267
virtuoso,500k,prop_number,virtuoso-500k-prop_number.prop_number,6,0,15.8,3.81575680567,65.1,0.0,65.1,0.0,9473368.0,0.0,9473368.0,0.0
virtuoso,500k,prop_number,virtuoso-500k-prop_number.prop_number,7,0,15.3,3.71618083521,65.1,0.0,65.1,0.0,9473368.0,0.0,9473368.0,0.0
virtuoso,500k,prop_number,virtuoso-500k-prop_number.prop_number,8,0,16.3,2.93428015022,65.1,0.0,65.1,0.0,9473368.0,0.0,9473368.0,0.0
virtuoso,500k,prop_number,virtuoso-500k-prop_number.prop_number,9,0,14.2,2.56124969497,65.1,0.0,65.1,0.0,9473368.0,0.0,9473368.0,0.0
blazegraph,5k,list,blazegraph-5k-list.list,1,0,42.9,8.6075548212,0.3,0.0,0.3,0.0,287874.0,774.372003626,287713.045714,544.342914226
blazegraph,5k,list,blazegraph-5k-list.list,2,0,167979.6,7985.85698845,100.73,37.2011572401,94.6644169505,40.1208348701,8304152.4,1072327.40287,7685901.61904,1215310.18746
blazegraph,5k,list,blazegraph-5k-list.list,3,0,166621.2,1993.02206711,181.0,14.092551224,178.989600541,14.4873124315,11294448.8,906676.327418,10973642.9401,868213.059286
blazegraph,5k,list,blazegraph-5k-list.list,4,0,153101.7,2204.52444078,215.2,6.6302337817,213.944393567,6.58191518912,13113943.2,153111.90133,12981017.9445,161592.459526
blazegraph,5k,list,blazegraph-5k-list.list,5,0,6143.2,1710.84475041,222.6,0.916515138991,222.509608541,1.01094277472,13233062.4,2490.48570363,13232437.2332,2111.63455602
blazegraph,5k,list,blazegraph-5k-list.list,6,0,39.7,5.02095608425,220.1,0.538516480713,220.1,0.538516480713,13233260.4,182.274079342,13233221.84,185.398490225
blazegraph,5k,list,blazegraph-5k-list.list,7,0,40.2,6.2096698785,218.5,0.5,218.5,0.5,13234341.2,555.942586964,13234278.72,537.998566541
blazegraph,5k,list,blazegraph-5k-list.list,8,0,153111.1,1926.24855354,220.0,0.774596669241,219.651657335,0.838643638246,13260161.6,8821.44626691,13209844.343,7099.76669189
blazegraph,5k,list,blazegraph-5k-list.list,9,0,180755.1,1225.77848325,231.1,4.96890329952,230.362275261,5.00812441069,13155028.4,186231.53622,13041776.2103,224548.424716
blazegraph,90k,seq,blazegraph-90k-seq.seq,1,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,90k,seq,blazegraph-90k-seq.seq,2,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,90k,seq,blazegraph-90k-seq.seq,3,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,90k,seq,blazegraph-90k-seq.seq,4,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,90k,seq,blazegraph-90k-seq.seq,5,0,49.5,4.34165866922,0.5,0.0,0.5,0.0,377436.0,936.630556837,377432.4,932.053989853
blazegraph,90k,seq,blazegraph-90k-seq.seq,6,0,39.3,4.7759815745,0.5,0.0,0.5,0.0,378640.0,0.0,378640.0,0.0
blazegraph,90k,seq,blazegraph-90k-seq.seq,7,0,39.0,5.63914887195,0.5,0.0,0.5,0.0,378514.0,42.0,378514.0,42.0
blazegraph,90k,seq,blazegraph-90k-seq.seq,8,0,34.5,2.06155281281,0.5,0.0,0.5,0.0,378500.0,0.0,378500.0,0.0
blazegraph,90k,seq,blazegraph-90k-seq.seq,9,0,38.6,2.37486841741,0.5,0.0,0.5,0.0,378504.0,4.0,378503.36,3.8165953414
virtuoso,2k,prop_number,virtuoso-2k-prop_number.prop_number,1,0,15.5,3.04138126515,21.8,0.0,21.8,0.0,9302848.0,0.0,9302848.0,0.0
virtuoso,2k,prop_number,virtuoso-2k-prop_number.prop_number,2,0,17.1,4.10974451761,21.8,0.0,21.8,0.0,9302848.0,0.0,9302848.0,0.0
virtuoso,2k,prop_number,virtuoso-2k-prop_number.prop_number,3,0,34.7,6.91447756523,21.8,0.0,21.8,0.0,9302848.0,0.0,9302848.0,0.0
virtuoso,2k,prop_number,virtuoso-2k-prop_number.prop_number,4,0,25.4,2.24499443206,21.8,0.0,21.8,0.0,9302848.0,0.0,9302848.0,0.0
virtuoso,2k,prop_number,virtuoso-2k-prop_number.prop_number,5,0,184.5,3.07408522979,21.8,0.0,21.8,0.0,9302848.0,0.0,9302848.0,0.0
virtuoso,2k,prop_number,virtuoso-2k-prop_number.prop_number,6,0,18.2,4.46766158074,21.8,0.0,21.8,0.0,9302848.0,0.0,9302848.0,0.0
virtuoso,2k,prop_number,virtuoso-2k-prop_number.prop_number,7,0,15.6,3.77359245282,21.8,0.0,21.8,0.0,9302848.0,0.0,9302848.0,0.0
virtuoso,2k,prop_number,virtuoso-2k-prop_number.prop_number,8,0,15.6,3.41174442185,21.8,0.0,21.8,0.0,9302848.0,0.0,9302848.0,0.0
virtuoso,2k,prop_number,virtuoso-2k-prop_number.prop_number,9,0,14.7,2.57099202644,21.74,0.0489897948557,21.74,0.0489897948557,9302848.0,0.0,9302848.0,0.0
fuseki_mem,3k,prop_number,fuseki_mem-3k-prop_number.prop_number,1,0,38.9,0.538516480713,63.77,0.0458257569496,63.77,0.0458257569496,6697560.8,11385.6664697,6695015.8,10934.3378687
fuseki_mem,3k,prop_number,fuseki_mem-3k-prop_number.prop_number,2,0,61.7,1.34536240471,63.67,0.0458257569496,63.6614285714,0.0474018857801,6736074.4,11200.1168851,6733289.93571,11059.5439024
fuseki_mem,3k,prop_number,fuseki_mem-3k-prop_number.prop_number,3,0,76.5,2.15638586528,63.56,0.0489897948557,63.56,0.0489897948557,6774965.2,11266.9142608,6772183.61778,11003.9267491
