ENGINE,SIZE,MODEL,PREFIX,QUERY,BROKEN,TIME_AVG,TIME_STD,CPU_MAX_AVG,CPU_MAX_STD,CPU_AVG_AVG,CPU_AVG_STD,RSS_MAX_AVG,RSS_MAX_STD,RSS_AVG_AVG,RSS_AVG_STD
blazegraph,90k,list,blazegraph-90k-list.list,8,0,60.3,2.9,0.5,0.0,0.5,0.0,373896.8,21.6,373891.657143,25.1106286952
blazegraph,5k,sop,blazegraph-5k-sop.sop,1,0,79.1,18.4577896835,197.5,0.5,197.5,0.5,13315066.8,143.933873706,13315038.9261,142.63363789
blazegraph,5k,sop,blazegraph-5k-sop.sop,2,0,133663.5,1350.18570945,201.7,2.19317121995,201.389403027,2.16608090951,13242306.4,104114.390048,13138104.7472,121799.357707
blazegraph,5k,sop,blazegraph-5k-sop.sop,3,0,130310.5,1325.91132811,208.3,1.67630546142,208.059610347,1.73185291224,13182948.4,94486.4838326,13092166.5298,117271.64432
blazegraph,5k,sop,blazegraph-5k-sop.sop,4,0,135775.3,1519.9706609,213.1,1.13578166916,212.943907923,1.11793894754,13108891.6,77520.7098306,13035939.7809,100603.72373
blazegraph,5k,sop,blazegraph-5k-sop.sop,5,0,96.1,55.9954462434,214.0,0.0,214.0,0.0,13175244.8,8342.4,13174184.7385,8418.18000339
blazegraph,5k,sop,blazegraph-5k-sop.sop,6,0,71.0,9.93981891183,213.7,0.458257569496,213.7,0.458257569496,13179447.2,93.6,13179431.7714,47.3142857144
blazegraph,5k,sop,blazegraph-5k-sop.sop,7,0,74.0,7.44311762637,213.0,0.0,213.0,0.0,13179790.8,40.7548770088,13179785.4667,36.7354506347
blazegraph,5k,sop,blazegraph-5k-sop.sop,8,8,E,E,42.8,85.6,42.7166180076,85.4332538371,2641383.6,5282771.60228,2627669.1247,5255354.90482
blazegraph,5k,sop,blazegraph-5k-sop.sop,9,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,60k,sop,blazegraph-60k-sop.sop,1,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,60k,sop,blazegraph-60k-sop.sop,2,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,60k,sop,blazegraph-60k-sop.sop,3,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,60k,sop,blazegraph-60k-sop.sop,4,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,60k,sop,blazegraph-60k-sop.sop,5,0,33.3,3.63455636908,0.5,0.0,0.5,0.0,376182.4,3.66606055596,376181.8,3.15594676761
blazegraph,60k,sop,blazegraph-60k-sop.sop,6,0,35.2,1.07703296143,0.5,0.0,0.5,0.0,376188.0,0.0,376188.0,0.0
blazegraph,60k,sop,blazegraph-60k-sop.sop,7,0,38.3,3.82230297072,0.5,0.0,0.5,0.0,376188.0,0.0,376188.0,0.0
blazegraph,60k,sop,blazegraph-60k-sop.sop,8,0,49.9,2.80891438104,0.5,0.0,0.5,0.0,376237.6,60.747345621,376237.6,60.747345621
blazegraph,5k,prop_time,blazegraph-5k-prop_time.prop_time,1,0,68.6,9.759098319,211.9,0.3,211.9,0.3,13312317.6,124.594702937,13312278.7325,200.065333502
blazegraph,5k,prop_time,blazegraph-5k-prop_time.prop_time,2,0,59.7,7.56372923894,211.0,0.0,211.0,0.0,13312404.0,112.513110347,13312388.5143,107.823726138
blazegraph,5k,prop_time,blazegraph-5k-prop_time.prop_time,3,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,5k,prop_time,blazegraph-5k-prop_time.prop_time,4,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,5k,prop_time,blazegraph-5k-prop_time.prop_time,5,0,42.1,4.74236228055,208.5,0.5,208.5,0.5,13313479.6,48.3139731341,13313478.96,47.4381112608
blazegraph,5k,prop_time,blazegraph-5k-prop_time.prop_time,6,0,30.6,2.41660919472,207.7,0.458257569496,207.7,0.458257569496,13313497.6,72.601928349,13313487.9,48.0509105013
blazegraph,5k,prop_time,blazegraph-5k-prop_time.prop_time,7,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,5k,prop_time,blazegraph-5k-prop_time.prop_time,8,0,30.0,2.36643191324,206.0,0.0,206.0,0.0,13313566.4,44.8,13313564.16,40.6299200097
blazegraph,5k,prop_time,blazegraph-5k-prop_time.prop_time,9,0,17.0,1.94935886896,205.2,0.4,205.2,0.4,13313610.0,100.816665289,13313599.0,88.6848352313
blazegraph,15k,prop_time,blazegraph-15k-prop_time.prop_time,1,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,15k,prop_time,blazegraph-15k-prop_time.prop_time,2,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,15k,prop_time,blazegraph-15k-prop_time.prop_time,3,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,15k,prop_time,blazegraph-15k-prop_time.prop_time,4,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,15k,prop_time,blazegraph-15k-prop_time.prop_time,5,5,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,120k,sop,blazegraph-120k-sop.sop,1,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,120k,sop,blazegraph-120k-sop.sop,2,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,120k,sop,blazegraph-120k-sop.sop,3,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,120k,sop,blazegraph-120k-sop.sop,4,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,120k,sop,blazegraph-120k-sop.sop,5,0,33.9,3.93573373083,0.5,0.0,0.5,0.0,370909.2,354.726035131,370887.9,318.068058755
blazegraph,120k,sop,blazegraph-120k-sop.sop,6,0,33.5,5.02493781056,0.5,0.0,0.5,0.0,370733.2,1.83303027798,370733.04,1.6414627623
blazegraph,120k,sop,blazegraph-120k-sop.sop,7,0,36.4,3.44093010682,0.5,0.0,0.5,0.0,370923.6,390.43544921,370923.6,390.43544921
blazegraph,120k,sop,blazegraph-120k-sop.sop,8,0,49.2,4.70744091838,0.5,0.0,0.5,0.0,371520.0,0.0,371520.0,0.0
blazegraph,10k,sop,blazegraph-10k-sop.sop,1,0,175.5,91.1792191237,8.02,1.70751281108,7.68057886231,1.90857749987,399458.8,43185.8709135,390828.376371,51732.6052306
blazegraph,10k,sop,blazegraph-10k-sop.sop,5,0,135.6,30.8778237575,10.47,0.293428015022,10.4062153899,0.303054204557,497844.4,8714.37239507,494972.221727,8465.16591067
blazegraph,10k,sop,blazegraph-10k-sop.sop,6,0,98.2,11.8473625757,269.0,0.0,269.0,0.0,9806683.2,100.140701016,9806670.99301,117.75074608
blazegraph,10k,sop,blazegraph-10k-sop.sop,7,0,95.8,7.05407683542,269.0,0.0,269.0,0.0,9806842.8,61.917364285,9806835.96444,58.7733333332
blazegraph,10k,sop,blazegraph-10k-sop.sop,8,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,10k,sop,blazegraph-10k-sop.sop,9,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,500k,list,blazegraph-500k-list.list,1,0,34.1,15.9777970947,81.5,99.2043345827,81.5,99.2043345827,4229575.6,4601428.8697,4229493.5,4601495.89706
blazegraph,500k,list,blazegraph-500k-list.list,2,0,3263.1,314.24431578,203.0,0.0,203.0,0.0,9897233.6,39094.7844378,9890430.69912,39471.1176803
blazegraph,500k,list,blazegraph-500k-list.list,3,0,3393.7,321.844698574,203.0,0.0,203.0,0.0,9960698.0,3322.51868317,9960132.95459,3443.29287419
blazegraph,500k,list,blazegraph-500k-list.list,4,0,3296.7,242.053320572,203.3,0.458257569496,203.236423841,0.396699797522,9974875.2,12319.215014,9973402.26322,11625.8608325
blazegraph,500k,list,blazegraph-500k-list.list,5,0,739.6,248.740507357,0.59,0.03,0.58875,0.0298171511047,479851.2,1741.62204855,479399.584037,2444.74981415
